sentence_id,prompt_id,model,temperature,max_tokens,top_p,seed,timeout_s,attempt,elapsed_ms,raw_output_text,clean_output_text,source,reference,token_length,length_group
A.train.gold.bea19_008370,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,813,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescent has always been the hardest part throughout anybody 's whole life ..,Adolescence has always been the hardest part in anybody 's whole life .,13,medium
A.train.gold.bea19_008370,instruction,gpt-4o,0.0,128,1.0,1234,60,0,606,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescent has always been the hardest part throughout anybody 's whole life ..,Adolescence has always been the hardest part in anybody 's whole life .,13,medium
A.train.gold.bea19_008370,role,gpt-4o,0.0,128,1.0,1234,60,0,610,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescence has always been the hardest part throughout anybody's whole life.,Adolescent has always been the hardest part throughout anybody 's whole life ..,Adolescence has always been the hardest part in anybody 's whole life .,13,medium
ABC.train.gold.bea19_032688,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,579,"When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up he struggled to pass his illness and he became a sane , strong , handsome young adult man .","When he grew up he struggled to overcome his illness and he became a sane , strong , handsome young adult man .",23,long
ABC.train.gold.bea19_032688,instruction,gpt-4o,0.0,128,1.0,1234,60,0,974,"When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up he struggled to pass his illness and he became a sane , strong , handsome young adult man .","When he grew up he struggled to overcome his illness and he became a sane , strong , handsome young adult man .",23,long
ABC.train.gold.bea19_032688,role,gpt-4o,0.0,128,1.0,1234,60,0,671,"When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up, he struggled to overcome his illness, and he became a sane, strong, handsome young adult man.","When he grew up he struggled to pass his illness and he became a sane , strong , handsome young adult man .","When he grew up he struggled to overcome his illness and he became a sane , strong , handsome young adult man .",23,long
ABC.train.gold.bea19_030414,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,519,"Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby , engineers must take demanding knowledge to be successful in a career .","Therefore , engineers must take demanding knowledge to be successful in a career .",14,medium
ABC.train.gold.bea19_030414,instruction,gpt-4o,0.0,128,1.0,1234,60,0,511,"Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby , engineers must take demanding knowledge to be successful in a career .","Therefore , engineers must take demanding knowledge to be successful in a career .",14,medium
ABC.train.gold.bea19_030414,role,gpt-4o,0.0,128,1.0,1234,60,0,529,"Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby, engineers must take demanding knowledge to be successful in a career.","Thereby , engineers must take demanding knowledge to be successful in a career .","Therefore , engineers must take demanding knowledge to be successful in a career .",14,medium
ABC.train.gold.bea19_000749,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,574,"And the government, please don't be so flabby with your own citizens.","And the government, please don't be so flabby with your own citizens.","And the government , pls do n't be so flabby with your own citizen .","And government , please do n't be so flabby with your own citizen .",15,medium
ABC.train.gold.bea19_000749,instruction,gpt-4o,0.0,128,1.0,1234,60,0,548,"And the government, pls don't be so flabby with your own citizens.","And the government, pls don't be so flabby with your own citizens.","And the government , pls do n't be so flabby with your own citizen .","And government , please do n't be so flabby with your own citizen .",15,medium
ABC.train.gold.bea19_000749,role,gpt-4o,0.0,128,1.0,1234,60,0,729,"And the government, pls don't be so flabby with your own citizens.","And the government, pls don't be so flabby with your own citizens.","And the government , pls do n't be so flabby with your own citizen .","And government , please do n't be so flabby with your own citizen .",15,medium
ABC.train.gold.bea19_015001,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,486,Let's talk about sports.,Let's talk about sports.,Let 's talk about sports,Let 's talk about sports,5,short
ABC.train.gold.bea19_015001,instruction,gpt-4o,0.0,128,1.0,1234,60,0,1567,Let's talk about sports.,Let's talk about sports.,Let 's talk about sports,Let 's talk about sports,5,short
ABC.train.gold.bea19_015001,role,gpt-4o,0.0,128,1.0,1234,60,0,524,Let's talk about sports.,Let's talk about sports.,Let 's talk about sports,Let 's talk about sports,5,short
ABC.train.gold.bea19_033890,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,544,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick .,We are also able to protect ourselves from various diseases and help the sick .,15,medium
ABC.train.gold.bea19_033890,instruction,gpt-4o,0.0,128,1.0,1234,60,0,703,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick .,We are also able to protect ourselves from various diseases and help the sick .,15,medium
ABC.train.gold.bea19_033890,role,gpt-4o,0.0,128,1.0,1234,60,0,664,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick.,We are also able to protect ourselves from various diseases and help the sick .,We are also able to protect ourselves from various diseases and help the sick .,15,medium
ABC.train.gold.bea19_019045,fewshot,gpt-4o,0.0,128,1.0,1234,60,0,599,"However, I must pay the fee and every evening it's my commitment to study something or do my homework.","However, I must pay the fee and every evening it's my commitment to study something or do my homework.","However , I must pay the fee and every evening it 's my commitment study something or do my homework .","However , I must pay the fee and every evening it 's my commitment to study something or do my homework .",21,long
ABC.train.gold.bea19_019045,instruction,gpt-4o,0.0,128,1.0,1234,60,0,579,"However, I must pay the fee, and every evening it's my commitment to study something or do my homework.","However, I must pay the fee, and every evening it's my commitment to study something or do my homework.","However , I must pay the fee and every evening it 's my commitment study something or do my homework .","However , I must pay the fee and every evening it 's my commitment to study something or do my homework .",21,long
ABC.train.gold.bea19_019045,role,gpt-4o,0.0,128,1.0,1234,60,0,1130,"However, I must pay the fee and every evening it's my commitment to study something or do my homework.","However, I must pay the fee and every evening it's my commitment to study something or do my homework.","However , I must pay the fee and every evening it 's my commitment study something or do my homework .","However , I must pay the fee and every evening it 's my commitment to study something or do my homework .",21,long
