condition,role,sent_idx,source_sentence,o_start,o_end,error_type,correction,required
baseline,system,75,"And then, the sheets are printed, operator should pay attention to the colour on both sides, special ink, and images slightly raised.",20,20,M:OTHER,that are,REQUIRED
baseline,system,76,"Some experts say that public transportation is a crucial part of the solution to the developed nations'economic, energy, and environmental challenges, helping to bring a better quality of life.",14,15,U:DET,,REQUIRED
baseline,system,77,"Well, I'm sorry but, although I studied French when I was young, I have forgotten almost all.",2,3,R:OTHER,"sorry,",REQUIRED
baseline,system,77,"Well, I'm sorry but, although I studied French when I was young, I have forgotten almost all.",3,4,R:OTHER,but,REQUIRED
baseline,system,77,"Well, I'm sorry but, although I studied French when I was young, I have forgotten almost all.",16,17,R:OTHER,all,REQUIRED
baseline,system,77,"Well, I'm sorry but, although I studied French when I was young, I have forgotten almost all.",17,17,M:OTHER,of it.,REQUIRED
baseline,system,78,A fire in the French Alps,5,6,R:NOUN,Alps.,REQUIRED
baseline,system,79,"The computers will write what you think in, the mobiles will be smaller and less weight.",6,7,R:OTHER,"think,",REQUIRED
baseline,system,79,"The computers will write what you think in, the mobiles will be smaller and less weight.",7,8,U:VERB,,REQUIRED
baseline,system,79,"The computers will write what you think in, the mobiles will be smaller and less weight.",14,16,R:OTHER,lighter.,REQUIRED
baseline,system,80,"Unfortunately, shopping also can bring displeasure.",2,4,R:WO,can also,REQUIRED
baseline,system,81,"Conversely, the Bronte sisters are influenced by the preceding Romantic works, and their novels contain Gothic elements such as ghosts and the dark ominous atmosphere.",2,3,R:NOUN,Brontë,REQUIRED
baseline,system,81,"Conversely, the Bronte sisters are influenced by the preceding Romantic works, and their novels contain Gothic elements such as ghosts and the dark ominous atmosphere.",21,22,R:DET,a,REQUIRED
baseline,system,81,"Conversely, the Bronte sisters are influenced by the preceding Romantic works, and their novels contain Gothic elements such as ghosts and the dark ominous atmosphere.",22,23,R:OTHER,"dark,",REQUIRED
baseline,system,82,"It was my boss, he told me:""Go ahead!, the project follows!"".",3,4,R:OTHER,boss;,REQUIRED
baseline,system,82,"It was my boss, he told me:""Go ahead!, the project follows!"".",6,7,R:OTHER,"me,""Go",REQUIRED
baseline,system,82,"It was my boss, he told me:""Go ahead!, the project follows!"".",7,8,R:NOUN,ahead!,REQUIRED
baseline,system,82,"It was my boss, he told me:""Go ahead!, the project follows!"".",8,9,R:ORTH,The,REQUIRED
baseline,system,82,"It was my boss, he told me:""Go ahead!, the project follows!"".",10,11,R:OTHER,"follows!""",REQUIRED
baseline,system,83,Nowadays he has turned into another director.,0,1,R:OTHER,"Nowadays,",REQUIRED
baseline,system,83,Nowadays he has turned into another director.,5,6,R:OTHER,a different,REQUIRED
baseline,system,84,"On the scene of TV, media closes their defects or removes.",5,5,M:DET,the,REQUIRED
baseline,system,84,"On the scene of TV, media closes their defects or removes.",10,11,R:OTHER,removes,REQUIRED
baseline,system,84,"On the scene of TV, media closes their defects or removes.",11,11,M:NOUN,them.,REQUIRED
baseline,system,85,"On the other hand, I know that music is your passion, and in my opinion, you should n't give up music classes, when you're stress it helps you to relaxes you.",16,18,R:ORTH,shouldn't,REQUIRED
baseline,system,85,"On the other hand, I know that music is your passion, and in my opinion, you should n't give up music classes, when you're stress it helps you to relaxes you.",21,22,R:NOUN,classes;,REQUIRED
baseline,system,85,"On the other hand, I know that music is your passion, and in my opinion, you should n't give up music classes, when you're stress it helps you to relaxes you.",24,25,R:VERB,"stressed,",REQUIRED
baseline,system,85,"On the other hand, I know that music is your passion, and in my opinion, you should n't give up music classes, when you're stress it helps you to relaxes you.",28,30,R:VERB,relax.,REQUIRED
baseline,system,85,"On the other hand, I know that music is your passion, and in my opinion, you should n't give up music classes, when you're stress it helps you to relaxes you.",30,31,U:ADV,,REQUIRED
baseline,system,86,"I am an Architect, I have 5 years of professional experience.",3,4,R:NOUN,architect;,REQUIRED
baseline,system,88,"To begin with, Li Ren edition of the dream of the red chamber have 120 units.",4,5,R:SPELL,Ren's,REQUIRED
baseline,system,88,"To begin with, Li Ren edition of the dream of the red chamber have 120 units.",7,9,R:ORTH,The Dream,REQUIRED
baseline,system,88,"To begin with, Li Ren edition of the dream of the red chamber have 120 units.",11,13,R:ORTH,Red Chamber,REQUIRED
baseline,system,88,"To begin with, Li Ren edition of the dream of the red chamber have 120 units.",13,14,R:VERB:SVA,has,REQUIRED
baseline,system,89,Sebastian,0,1,R:OTHER,Sebastian.,REQUIRED
baseline,system,90,It's a team gameplay where you have to start and stop like in aerobics.,3,4,R:NOUN,game,REQUIRED
baseline,system,91,Let's think about how we treated our mother of nature before.,7,8,R:ORTH,Mother,REQUIRED
baseline,system,91,Let's think about how we treated our mother of nature before.,8,9,U:PREP,,REQUIRED
baseline,system,91,Let's think about how we treated our mother of nature before.,9,10,R:ORTH,Nature,REQUIRED
baseline,system,92,To tell you frankly a best friend has to offer you a different point of view and what is more it is important say no sometimes.,3,4,R:OTHER,"frankly,",REQUIRED
baseline,system,92,To tell you frankly a best friend has to offer you a different point of view and what is more it is important say no sometimes.,15,16,R:NOUN,"view,",REQUIRED
baseline,system,92,To tell you frankly a best friend has to offer you a different point of view and what is more it is important say no sometimes.,19,20,R:OTHER,"more,",REQUIRED
baseline,system,92,To tell you frankly a best friend has to offer you a different point of view and what is more it is important say no sometimes.,23,23,M:VERB:FORM,to,REQUIRED
baseline,system,93,"It is impossible to take a private life if you are a celebrity, because people who love you want to know about your privacy.",4,5,R:VERB,have,REQUIRED
baseline,system,94,In our Badminton Club we have a lot of members over the age of sixty years old.,3,4,R:NOUN,"Club,",REQUIRED
baseline,system,94,In our Badminton Club we have a lot of members over the age of sixty years old.,14,15,R:OTHER,sixty.,REQUIRED
baseline,system,94,In our Badminton Club we have a lot of members over the age of sixty years old.,15,17,U:NOUN,,REQUIRED
baseline,system,95,At 17:00 they let us in the venue and they made all the checkings.,1,2,R:OTHER,"17:00,",REQUIRED
baseline,system,95,At 17:00 they let us in the venue and they made all the checkings.,5,6,R:PREP,into,REQUIRED
baseline,system,95,At 17:00 they let us in the venue and they made all the checkings.,10,11,R:VERB,did,REQUIRED
baseline,system,96,More people are using it and it getting rush.,7,7,M:VERB:TENSE,is,REQUIRED
baseline,system,96,More people are using it and it getting rush.,8,9,R:OTHER,rushed.,REQUIRED
baseline,system,97,As soon as I reached there the chair disappeared and I landed on the floor with a thump!,5,6,R:OTHER,"there,",REQUIRED
baseline,system,97,As soon as I reached there the chair disappeared and I landed on the floor with a thump!,8,9,R:OTHER,"disappeared,",REQUIRED
baseline,system,98,"They talked for hours one trying to convince the other, he was doing his best, but at the end, the other man declined.",3,4,R:NOUN,"hours,",REQUIRED
baseline,system,98,"They talked for hours one trying to convince the other, he was doing his best, but at the end, the other man declined.",9,10,R:NOUN,other;,REQUIRED
baseline,system,98,"They talked for hours one trying to convince the other, he was doing his best, but at the end, the other man declined.",16,17,R:PREP,in,REQUIRED
baseline,system,99,My faithfully,1,2,R:OTHER,faithfulness.,REQUIRED
baseline,system,100,These are advantages but we can have also disadvantages from them.,2,3,R:NOUN,"advantages,",REQUIRED
baseline,system,100,These are advantages but we can have also disadvantages from them.,6,8,R:WO,also have,REQUIRED
baseline,system,101,Have you drank under the legal drinking age in this past month?,2,3,R:SPELL,drunk,REQUIRED
baseline,system,102,Subject: Our green town,0,1,U:VERB,,REQUIRED
baseline,system,102,Subject: Our green town,3,4,R:NOUN,town.,REQUIRED
baseline,system,103,"Hello Maria,",0,1,R:OTHER,"Hello,",REQUIRED
baseline,system,103,"Hello Maria,",1,2,R:PUNCT,Maria.,REQUIRED
